passenger_id,passenger_gender,passenger_age,age_group,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Class,PassengerKey
Jydc8DskYr99DZIkBV6FjwF7UETvmryIRpZIbcyhsPI=,Female,45,Adults (35-59),32,5,3875200,2,3,4,234,9,Loyal,6532
8VyePvii0B83QVdgDo6jn6gpl9sS0ocsLDNkIGCCcW4=,Male,24,Young Adults (18-34),32,1,764400,2,1,1,211,4,At Risk,6533
wGKNfRvUVl+d49N3xKYlAGzlkUUkDO4SmvQ9axXh7fE=,Female,21,Young Adults (18-34),32,1,700700,2,1,1,211,4,At Risk,6534
0KXrULbx38Z0pdy6HdcVrCRpKvEWE23eMFiPOUPyIJ4=,Female,43,Adults (35-59),12,7,4916010,1,3,4,134,8,Loyal,6535
IR55OS9r/TA20FYcGR/LKv/78/G/HeQAmlOYALuIEl0=,Male,22,Young Adults (18-34),32,1,467200,2,1,1,211,4,At Risk,6536
syeTIC66UDdS5m7yZpSbP8CJhpbupwzA+Av0SNEZof4=,Female,31,Young Adults (18-34),32,1,791900,2,1,1,211,4,At Risk,6537
sSuVrRgELsBbMNCGNb+xRp73SUve17Fh3TG4l8ytPpw=,Female,31,Young Adults (18-34),32,1,1442400,2,1,2,212,5,Potential,6538
oR3i+Is9K7byr/pKOckt5n+79cc97SWkZvL9QOEv4Qg=,Female,57,Adults (35-59),32,20,13924800,2,3,4,234,9,Loyal,6539
/zoem8swed73SG9mfvZP67O7IXcUaS6UFHAg/n08dM0=,Female,22,Young Adults (18-34),32,1,1971200,2,1,3,213,6,Potential,6540
JdLHYvt8aeehfBMxeFaSC3up2puL5zD/mcdtBG2LzzY=,Male,23,Young Adults (18-34),32,1,957600,2,1,1,211,4,At Risk,6541
cHap/51F01YfgDI0IDF9/6970cOkCMWNd3wQQQr0MIQ=,Male,34,Young Adults (18-34),31,5,5656880,2,3,4,234,9,Loyal,6542
bn1Kqmz0trBL/bidKrx7EzPQUAO6qKC5XoGyLWlXEzo=,Female,31,Young Adults (18-34),32,2,2547800,2,1,3,213,6,Potential,6543
bn1Kqmz0trBL/bidKrx7EzPQUAO6qKC5XoGyLWlXEzo=,Male,31,Young Adults (18-34),32,2,2547800,2,1,3,213,6,Potential,6544
mAjGwPAxnveGTDvlS3cuNXAVTfc2UPrhxyvBMqzxCww=,Male,34,Young Adults (18-34),32,1,1019120,2,1,1,211,4,At Risk,6545
F5Orr/YzDc4AVGdIr8ZUvYHnK/Tjc5XwFa0+awUqujA=,Male,28,Young Adults (18-34),31,4,5221600,2,2,4,224,8,Loyal,6546
F5Orr/YzDc4AVGdIr8ZUvYHnK/Tjc5XwFa0+awUqujA=,Male,32,Young Adults (18-34),31,4,5221600,2,2,4,224,8,Loyal,6547
LLpV6qHujkNi7x811E52eJrIrwa3euoDuw+sSpWPtrc=,Female,17,Teenagers (13-17),31,2,1344000,2,1,2,212,5,Potential,6548
LLpV6qHujkNi7x811E52eJrIrwa3euoDuw+sSpWPtrc=,Female,16,Teenagers (13-17),31,2,1344000,2,1,2,212,5,Potential,6549
R5PucsgmXBZGwUCYvW7HKVW9U/xhlEFTwq1i1NZN5Ic=,Female,52,Adults (35-59),31,3,2179200,2,2,3,223,7,Loyal,6550
xOTejghNJu+sAetFmbqLCsC9ht8jzzssGRHGEdXbFlA=,Female,62,Seniors (60+),28,9,11209060,2,3,4,234,9,Loyal,6551
R5PucsgmXBZGwUCYvW7HKVW9U/xhlEFTwq1i1NZN5Ic=,Male,57,Adults (35-59),31,3,2179200,2,2,3,223,7,Loyal,6552
xOTejghNJu+sAetFmbqLCsC9ht8jzzssGRHGEdXbFlA=,Male,57,Adults (35-59),28,9,11209060,2,3,4,234,9,Loyal,6553
17Jc8jw1D0C8TJUF0ay3fd8FqfsX9XwNLiMR+X02XPY=,Male,23,Young Adults (18-34),31,1,950280,2,1,1,211,4,At Risk,6554
ev/0TrOERDz9viMaRLIV003Z/AnqSdSHqZCrGG/5Ic0=,Male,24,Young Adults (18-34),31,1,921700,2,1,1,211,4,At Risk,6555
YAsU7npq8SnpZ+E0NZH70vCabk4Ir9lgpPLZc7fiH0M=,Male,19,Young Adults (18-34),31,1,1425490,2,1,2,212,5,Potential,6556
tweJsG1tWrTJb0/jBIQjzSuYfHMC1Y0GMQREGBPMUVk=,Female,50,Adults (35-59),31,5,5253430,2,3,4,234,9,Loyal,6557
Vy+bTZ1VhzlFH79F+K8PZ/Xg/x6rojHmZQ3Kjxt32jw=,Female,55,Adults (35-59),31,5,5104470,2,3,4,234,9,Loyal,6558
fjDdQeT7U0Sszq3X1J+o67OvOPnS0kUMWarKHN2mHf8=,Female,27,Young Adults (18-34),31,1,1801800,2,1,2,212,5,Potential,6559
eAHofmE/sNZUYP38VBaTy8+fS+7qmkjcsqInvp+iOE0=,Male,34,Young Adults (18-34),31,2,2451680,2,1,3,213,6,Potential,6560
lmFtBNgfqogJ1kcoSVu9rQ5qaJmFsbNfPJ9jdl1c4Go=,Female,22,Young Adults (18-34),13,9,15888600,1,3,4,134,8,Loyal,6561
lmFtBNgfqogJ1kcoSVu9rQ5qaJmFsbNfPJ9jdl1c4Go=,Male,22,Young Adults (18-34),13,9,15888600,1,3,4,134,8,Loyal,6562
/vnSGqhWwdgDpLSrPir9dfHVUnb23w7KZy+uVRnS15E=,Male,25,Young Adults (18-34),30,2,2255720,2,1,3,213,6,Potential,6563
uT7IB3EfLvZb5XKEPonIr55e1F1vD9UfQwzcVxIv2rc=,Female,37,Adults (35-59),8,8,6367540,1,3,4,134,8,Loyal,6564
uT7IB3EfLvZb5XKEPonIr55e1F1vD9UfQwzcVxIv2rc=,Female,8,Children (0-12),8,8,6367540,1,3,4,134,8,Loyal,6565
fvZ+sFTZy4VzMB7sqh7M+gja0E+TM6gqTFbqRihJjd8=,Female,21,Young Adults (18-34),28,2,2287200,2,1,3,213,6,Potential,6566
8cI7VkYLZt5eXkCoWHiopGNi1eyaGCkax6U3EXsj/UY=,Female,33,Young Adults (18-34),28,2,2015610,2,1,3,213,6,Potential,6567
OCHffJxWK+j6wDzHqz0/ruoyXgh2AefXAn2njngYHfQ=,Female,26,Young Adults (18-34),31,4,2602530,2,2,3,223,7,Loyal,6568
/+azZn7jQui2eQo/0/VPm84o0MXEBK2rv7+OMW91q54=,Male,26,Young Adults (18-34),31,1,908280,2,1,1,211,4,At Risk,6569
ehBeXyXJW52kNWJgE89vvv0+TvTl7pnoJT+ZC96xV28=,Male,56,Adults (35-59),31,5,5273100,2,3,4,234,9,Loyal,6570
ehBeXyXJW52kNWJgE89vvv0+TvTl7pnoJT+ZC96xV28=,Female,59,Adults (35-59),31,5,5273100,2,3,4,234,9,Loyal,6571
vWzY1d+zBFp6G3cqlbplDvXrfCV+BMbqXGvF/Y4Bt4E=,Female,49,Adults (35-59),31,1,622800,2,1,1,211,4,At Risk,6572
NulNs12ZDKcAViTq8ejOftZxaCGvzJh4S59nLhAXNk8=,Male,27,Young Adults (18-34),31,2,1483900,2,1,2,212,5,Potential,6573
nQ5L9hPhGfa0ELgzFhLqOu0CURnrTS7s8N82r+Hv7WQ=,Female,25,Young Adults (18-34),28,3,2556480,2,2,3,223,7,Loyal,6574
h6PG6+IuRKDWfgunQ9RqZ05y3u5QwOTWCrQ5BUv6hfo=,Male,20,Young Adults (18-34),20,3,3360800,1,2,3,123,6,Potential,6575
ngQ3Kueexa/xfMXABYmPO/3edazikvbgaXiAWFv60x4=,Male,3,Children (0-12),21,51,59524320,1,3,4,134,8,Loyal,6576
ngQ3Kueexa/xfMXABYmPO/3edazikvbgaXiAWFv60x4=,Male,24,Young Adults (18-34),21,51,59524320,1,3,4,134,8,Loyal,6577
xOTejghNJu+sAetFmbqLCsC9ht8jzzssGRHGEdXbFlA=,Male,18,Young Adults (18-34),28,9,11209060,2,3,4,234,9,Loyal,6578
ub7Qqj0Zegtth31lwESHJTIMh02Gvoxroys/42UyeR8=,Male,29,Young Adults (18-34),31,1,573300,2,1,1,211,4,At Risk,6579
9e9hAaSNsyDxNYgsI1bj1K6Vw+IpenEG/d1tGyEbXP8=,Male,26,Young Adults (18-34),28,2,1762200,2,1,2,212,5,Potential,6580
dcA8Bif7COfi7HKawW2GyP2mC+xw3+7RYU4Dl418rfM=,Male,37,Adults (35-59),18,2,1303200,1,1,2,112,4,At Risk,6581
8GNOH7t8CMfkjyteUq7etmdNEqnk3aYWwT6uN1rz8kI=,Male,27,Young Adults (18-34),31,1,709200,2,1,1,211,4,At Risk,6582
bZoJ/K4/K7TOrjEKBB4GPwPdzMvhp3EDqMcnkV1M+PA=,Female,23,Young Adults (18-34),31,2,1296300,2,1,2,212,5,Potential,6583
rQ9nxWjRBqNjwGjznFv9RsbxTL7fB5OOtgvTOxR4IqE=,Male,47,Adults (35-59),31,14,16621860,2,3,4,234,9,Loyal,6584
PO3tUue49yjWm7dBxClTA/5RP7peClm7klketklT2+Q=,Female,35,Adults (35-59),31,1,830400,2,1,1,211,4,At Risk,6585
/DzdBW61Ti0OPgX06Pa3bd3UFcPjH8o6ouuYUBJ05DA=,Female,21,Young Adults (18-34),31,1,622800,2,1,1,211,4,At Risk,6586
5gX5XJa5OdMBBxLK5McXODokBquHO2dyPrYmqSDE8jM=,Female,22,Young Adults (18-34),31,2,1337700,2,1,2,212,5,Potential,6587
5gX5XJa5OdMBBxLK5McXODokBquHO2dyPrYmqSDE8jM=,Male,29,Young Adults (18-34),31,2,1337700,2,1,2,212,5,Potential,6588
zjhMA4AzdO9SrqHLjqOEU8n7P6uXncbkRoCGtTy3sQs=,Female,61,Seniors (60+),31,3,1863580,2,2,2,222,6,Potential,6589
zjhMA4AzdO9SrqHLjqOEU8n7P6uXncbkRoCGtTy3sQs=,Male,9,Children (0-12),31,3,1863580,2,2,2,222,6,Potential,6590
f9Z6YXDdbJsZ14FQ9aRCy31LjaubnXMIBZIv908YVEc=,Male,19,Young Adults (18-34),2,3,2779110,1,2,3,123,6,Potential,6591
f9Z6YXDdbJsZ14FQ9aRCy31LjaubnXMIBZIv908YVEc=,Male,27,Young Adults (18-34),2,3,2779110,1,2,3,123,6,Potential,6592
d4T7x4Ee+fODI5nkXFCkSc2Gds2RsOUl0dSuGdOTVY4=,Male,25,Young Adults (18-34),31,4,4204720,2,2,4,224,8,Loyal,6593
n86xH732jI+soIzlNjRsXhKHnkNPzD1Gk51ne6ZXZsI=,Male,25,Young Adults (18-34),31,1,973200,2,1,1,211,4,At Risk,6594
aGG0xPedRXJg6p5IcFqpo1E2Pr6itzXJIP/DHFhF2eQ=,Female,24,Young Adults (18-34),31,1,842280,2,1,1,211,4,At Risk,6595
9vgAow5JikevuB4iasMCc06L3Mig6+Y4qzlDDxMuF4A=,Female,30,Young Adults (18-34),31,7,5620620,2,3,4,234,9,Loyal,6596
vdZ66VgQhU5P2rpPzZam4B74flOXx1I5Dg99xQ5TaHI=,Male,26,Young Adults (18-34),27,3,2745090,2,2,3,223,7,Loyal,6597
/e4O2yzgcnRi0YhjnZy0KvPg/cdPo+EtT9RtE3ZV3Ts=,Male,24,Young Adults (18-34),31,2,1601800,2,1,2,212,5,Potential,6598
WXoPrWGVETDRp0yVIeBhwEHFrUmckPEf/PSmzwZQXU0=,Female,19,Young Adults (18-34),28,2,1671990,2,1,2,212,5,Potential,6599
0fC+SAt77jNMYavDeV8BZ4uW48xEq+hflruVEETO5Vw=,Male,35,Adults (35-59),31,1,946560,2,1,1,211,4,At Risk,6600
2b2j5pZC9Q+JsW/r4xMJ87720biIImrprNnFd9k8iTU=,Male,27,Young Adults (18-34),31,1,1146200,2,1,2,212,5,Potential,6601
UMJDM4QOePMrT79KCSnsNQoYMGnxkd4lf5L6/TazDJw=,Female,19,Young Adults (18-34),31,1,509600,2,1,1,211,4,At Risk,6602
n5c6Sk+qzrbh0aAF2fb/WW+pMAhSSc5K+EDEi/9f6ZI=,Male,20,Young Adults (18-34),31,1,573300,2,1,1,211,4,At Risk,6603
4fXbgTIMfWMtIgAbE3yapg23iJZNAXuMUpwJWAO2CnQ=,Female,47,Adults (35-59),31,4,4510800,2,2,4,224,8,Loyal,6604
4fXbgTIMfWMtIgAbE3yapg23iJZNAXuMUpwJWAO2CnQ=,Male,70,Seniors (60+),31,4,4510800,2,2,4,224,8,Loyal,6605
is9F+6s5ktRSVOzpRQdHG7NLfY+yfxrE4w81T1C3nUA=,Male,10,Children (0-12),28,11,8094950,2,3,4,234,9,Loyal,6606
is9F+6s5ktRSVOzpRQdHG7NLfY+yfxrE4w81T1C3nUA=,Male,27,Young Adults (18-34),28,11,8094950,2,3,4,234,9,Loyal,6607
is9F+6s5ktRSVOzpRQdHG7NLfY+yfxrE4w81T1C3nUA=,Female,8,Children (0-12),28,11,8094950,2,3,4,234,9,Loyal,6608
is9F+6s5ktRSVOzpRQdHG7NLfY+yfxrE4w81T1C3nUA=,Female,39,Adults (35-59),28,11,8094950,2,3,4,234,9,Loyal,6609
is9F+6s5ktRSVOzpRQdHG7NLfY+yfxrE4w81T1C3nUA=,Male,39,Adults (35-59),28,11,8094950,2,3,4,234,9,Loyal,6610
is9F+6s5ktRSVOzpRQdHG7NLfY+yfxrE4w81T1C3nUA=,Female,29,Young Adults (18-34),28,11,8094950,2,3,4,234,9,Loyal,6611
7Xqb5gC018Kt8iLyXIUwottmirzUnv1bNmNY/4edCLs=,Male,21,Young Adults (18-34),31,1,1544800,2,1,2,212,5,Potential,6612
ov+GDME+YPh/OXf/NM+L3U0SrkjDsd03iDNODWDLlg8=,Male,27,Young Adults (18-34),31,1,1284000,2,1,2,212,5,Potential,6613
3jzx84V/UMyJl8ZO4WOofKVo/2GgVa/0L5LFdajdnno=,Female,54,Adults (35-59),31,9,7338690,2,3,4,234,9,Loyal,6614
3jzx84V/UMyJl8ZO4WOofKVo/2GgVa/0L5LFdajdnno=,Male,57,Adults (35-59),31,9,7338690,2,3,4,234,9,Loyal,6615
a/cetNwYhbNROBaAQQR0RKP+eFe9E++9i9iKRuR3bEc=,Female,19,Young Adults (18-34),31,1,936000,2,1,1,211,4,At Risk,6616
nT1PnAwr8rtu8HL/tr4ZDzZ9x22txZtzyjcXRt/S3t0=,Female,41,Adults (35-59),14,16,21055390,1,3,4,134,8,Loyal,6617
VCoC23h0e8sXK7O/ER3wsTyNvdtH+4K32auOlCZZLfM=,Male,27,Young Adults (18-34),31,1,1478320,2,1,2,212,5,Potential,6618
/NcCBReYB4YjjpSCcgf7GiD8t1s6LrWUSQyr0EJ/vQM=,Male,19,Young Adults (18-34),31,3,1909320,2,2,3,223,7,Loyal,6619
FEP2tam61ga9mQMt+z3VE1T+FpsNTEUym/E3nklwjGs=,Male,24,Young Adults (18-34),31,1,1456200,2,1,2,212,5,Potential,6620
WfkES3AcYm2O04NKT4QRtTwpCgvINLS148XDkR6lKBo=,Female,33,Young Adults (18-34),31,1,1594890,2,1,2,212,5,Potential,6621
56+WsLBvlL6t1WJN7HJNzbgv6hC8QPinvKN9KhX3g38=,Male,30,Young Adults (18-34),31,1,1273900,2,1,2,212,5,Potential,6622
z/fSyUFCupXp+TSme4OiRJ+8VKytQRfba45Q4QkUlDw=,Male,26,Young Adults (18-34),30,7,14491090,2,3,4,234,9,Loyal,6623
z/fSyUFCupXp+TSme4OiRJ+8VKytQRfba45Q4QkUlDw=,Female,26,Young Adults (18-34),30,7,14491090,2,3,4,234,9,Loyal,6624
DfrG8nqFeGlDwbTD8h6hWpheci8X1GeJcIyvURqzmBw=,Female,32,Young Adults (18-34),31,1,1185900,2,1,2,212,5,Potential,6625
tByzCMVS1abEmoZcAgTz7SsqgZG6ewkWCVxUEogt1KY=,Male,25,Young Adults (18-34),31,1,1168000,2,1,2,212,5,Potential,6626
7QH2EK+r9FTmjqZfOv6vdXWJ4MRBuKs5ynPcEgi1t68=,Male,57,Adults (35-59),1,12,10021610,1,3,4,134,8,Loyal,6627
Bml/Z7IeR2Sqa5Z+y3pVvOqu1tdJdQsrrOrvWMG+lew=,Female,19,Young Adults (18-34),31,2,1458000,2,1,2,212,5,Potential,6628
7QH2EK+r9FTmjqZfOv6vdXWJ4MRBuKs5ynPcEgi1t68=,Male,18,Young Adults (18-34),1,12,10021610,1,3,4,134,8,Loyal,6629
THGaRkmr8OxYm/ePZplkPas0+fAbnpvafu2DxUpdRdA=,Male,22,Young Adults (18-34),31,1,1422160,2,1,2,212,5,Potential,6630
YtNeuAbTyNcI4/6Mw0hBdZYhznK7p3fSnkYfmfTv+vY=,Male,41,Adults (35-59),31,2,2794900,2,1,3,213,6,Potential,6631
JFhBw7nQK8Z6lP3mk5oYPeX0UlxfQuqov1QCVIB0Uqg=,Male,34,Young Adults (18-34),30,1,905000,2,1,1,211,4,At Risk,6632
4GVOhMkCib3dMiGtop9BF2PC2A6p0I6bn30zU6YLgIg=,Female,26,Young Adults (18-34),30,2,1239300,2,1,2,212,5,Potential,6633
4GVOhMkCib3dMiGtop9BF2PC2A6p0I6bn30zU6YLgIg=,Female,27,Young Adults (18-34),30,2,1239300,2,1,2,212,5,Potential,6634
RRxbGJJ/UscjsA/Xt4FQbu3a/KEl/+4fm2PzUWgSsRw=,Male,21,Young Adults (18-34),30,1,844000,2,1,1,211,4,At Risk,6635
add9z2oguHCJyrOTvdCBzfr4rHq12AiABiUowTGThpE=,Female,25,Young Adults (18-34),30,4,5285990,2,2,4,224,8,Loyal,6636
add9z2oguHCJyrOTvdCBzfr4rHq12AiABiUowTGThpE=,Male,30,Young Adults (18-34),30,4,5285990,2,2,4,224,8,Loyal,6637
UjAyNhdCveqyOXQTkSX1wYEaAbjl3V7v8PJrTPoFpBo=,Female,47,Adults (35-59),25,6,7432000,1,3,4,134,8,Loyal,6638
UjAyNhdCveqyOXQTkSX1wYEaAbjl3V7v8PJrTPoFpBo=,Male,54,Adults (35-59),25,6,7432000,1,3,4,134,8,Loyal,6639
ln8vPXXwv7rm9I6jPMTBGw/Qe7qsSzFjQFBei9b7AAo=,Female,44,Adults (35-59),30,6,6938700,2,3,4,234,9,Loyal,6640
kOOQh9uSWCDlicLaInnW6nSR4azil86Wb0puJdPM/0Q=,Female,26,Young Adults (18-34),30,2,1385100,2,1,2,212,5,Potential,6641
dqPOcG4iuorWJT5tjzHw0cy0ZGM7hyZqcSF01e2GSQE=,Male,20,Young Adults (18-34),30,2,1478400,2,1,2,212,5,Potential,6642
7oM3YG3L8T/CDj4qTnRMk2V2APUZNR3x6fk7fgs5Lyc=,Male,73,Seniors (60+),30,2,3348540,2,1,3,213,6,Potential,6643
7oM3YG3L8T/CDj4qTnRMk2V2APUZNR3x6fk7fgs5Lyc=,Male,7,Children (0-12),30,2,3348540,2,1,3,213,6,Potential,6644
zU4vU7zY1PfDKGJ6r3zbQjCQipjlAGDdlqy8VIcJRuE=,Female,19,Young Adults (18-34),30,1,2214840,2,1,3,213,6,Potential,6645
5Jq7/uOnJSdMasHFH/bTiBVWEElwwL4SLIHVUVjM9mM=,Female,33,Young Adults (18-34),30,2,3937110,2,1,4,214,7,Loyal,6646
9KkrwERupiSkJ3glINCJtsg8HIzWRwOjiqP/4fB5IVA=,Female,25,Young Adults (18-34),30,2,2609290,2,1,3,213,6,Potential,6647
sx6m8e8xihJ4rxV6E3LTKIIaEZflRainU0SHaGfnyDs=,Female,16,Teenagers (13-17),30,1,893090,2,1,1,211,4,At Risk,6648
q1kykxEFKYznW8AdRZdoSaMTThj3mrEepkEkzFWH6SE=,Male,20,Young Adults (18-34),30,2,1299040,2,1,2,212,5,Potential,6649
kqOSz9bgMZDh2rl9wDQ8hK8njbKayl4vurbKnvTm8Os=,Male,27,Young Adults (18-34),30,1,1167300,2,1,2,212,5,Potential,6650
CMQnUcgcCsPFzOJ+AB4RlzLF7yxeaXlv966UX1hc4E8=,Female,29,Young Adults (18-34),30,3,2915800,2,2,3,223,7,Loyal,6651
CMQnUcgcCsPFzOJ+AB4RlzLF7yxeaXlv966UX1hc4E8=,Male,5,Children (0-12),30,3,2915800,2,2,3,223,7,Loyal,6652
CMQnUcgcCsPFzOJ+AB4RlzLF7yxeaXlv966UX1hc4E8=,Male,36,Adults (35-59),30,3,2915800,2,2,3,223,7,Loyal,6653
8FnNRKGlFYuJd2WyvbbcYcGNs0QMLQWAeVIYY2Ww2eA=,Female,34,Young Adults (18-34),30,1,667120,2,1,1,211,4,At Risk,6654
nmgn5I3AiFYr6x9YaxvkXJRQcL/ekKw6QT681BsDEZs=,Male,49,Adults (35-59),2,10,8796400,1,3,4,134,8,Loyal,6655
nmgn5I3AiFYr6x9YaxvkXJRQcL/ekKw6QT681BsDEZs=,Male,52,Adults (35-59),2,10,8796400,1,3,4,134,8,Loyal,6656
RtGUkifrRAyAMcVDuRLTENSzKHwJRJm2Sqj8f7gKIlI=,Female,20,Young Adults (18-34),30,3,2566400,2,2,3,223,7,Loyal,6657
RtGUkifrRAyAMcVDuRLTENSzKHwJRJm2Sqj8f7gKIlI=,Female,19,Young Adults (18-34),30,3,2566400,2,2,3,223,7,Loyal,6658
5WDcc0mZ33NmHNlDyUShFo3Y7D/hNz8JlrS7yM2Mjzo=,Male,25,Young Adults (18-34),30,2,1461420,2,1,2,212,5,Potential,6659
T/+SDgXxCZY3h+ZPpxjcF5lnKnJb4lb6UbTxaa3empQ=,Female,21,Young Adults (18-34),30,1,773600,2,1,1,211,4,At Risk,6660
4iU7GF01IBk9KlW5S0zBsngAg1/XBXyGFZLtjPUqrGY=,Male,29,Young Adults (18-34),30,2,1274000,2,1,2,212,5,Potential,6661
W1oUbRqaNI2hJLzJiaOg1leZq2XMzg4saqY9uJ/iFmo=,Female,21,Young Adults (18-34),30,1,700700,2,1,1,211,4,At Risk,6662
4iU7GF01IBk9KlW5S0zBsngAg1/XBXyGFZLtjPUqrGY=,Female,27,Young Adults (18-34),30,2,1274000,2,1,2,212,5,Potential,6663
VEAU0acuOHtSgO3fs0Jao/+NpkbVtSgSObrIkcwmNpM=,Female,22,Young Adults (18-34),30,4,2333200,2,2,3,223,7,Loyal,6664
XYVPGMHwxYjB7VsgBZJok7AtTzjTO+gHjeBJe+NJDIE=,Male,37,Adults (35-59),30,1,573300,2,1,1,211,4,At Risk,6665
VEAU0acuOHtSgO3fs0Jao/+NpkbVtSgSObrIkcwmNpM=,Male,23,Young Adults (18-34),30,4,2333200,2,2,3,223,7,Loyal,6666
xRwPi9ukUT4VGfMuBwj4B4Af/oRPMzQwx5m+SjknOQs=,Female,54,Adults (35-59),2,3,1964140,1,2,3,123,6,Potential,6667
zsViKGfqGhlD3LcoZTt3BXrtcorov37qjVkrjI/ijJg=,Female,22,Young Adults (18-34),17,3,2123500,1,2,3,123,6,Potential,6668
yu0270WZdsE1S+VSSlaPRHR5EejjuKOyHlFQO6DDgyE=,Male,33,Young Adults (18-34),30,1,1064900,2,1,1,211,4,At Risk,6669
L+YlcIgoOM3mWxE3OlXZ7mHanrLpDnkPdT01eqHjdaI=,Female,48,Adults (35-59),20,12,7271200,1,3,4,134,8,Loyal,6670
L+YlcIgoOM3mWxE3OlXZ7mHanrLpDnkPdT01eqHjdaI=,Female,69,Seniors (60+),20,12,7271200,1,3,4,134,8,Loyal,6671
L+YlcIgoOM3mWxE3OlXZ7mHanrLpDnkPdT01eqHjdaI=,Male,51,Adults (35-59),20,12,7271200,1,3,4,134,8,Loyal,6672
L+YlcIgoOM3mWxE3OlXZ7mHanrLpDnkPdT01eqHjdaI=,Male,70,Seniors (60+),20,12,7271200,1,3,4,134,8,Loyal,6673
f23JnTKx6R3jSbn8T3iQ0gQRIk2NkwnHIzd0MXFYmII=,Male,20,Young Adults (18-34),30,1,962400,2,1,1,211,4,At Risk,6674
63g55F+sBV/1+cT9uel1f6QolK1n2XAHlmirqROtDfA=,Female,34,Young Adults (18-34),30,3,2316270,2,2,3,223,7,Loyal,6675
63g55F+sBV/1+cT9uel1f6QolK1n2XAHlmirqROtDfA=,Male,41,Adults (35-59),30,3,2316270,2,2,3,223,7,Loyal,6676
63g55F+sBV/1+cT9uel1f6QolK1n2XAHlmirqROtDfA=,Male,67,Seniors (60+),30,3,2316270,2,2,3,223,7,Loyal,6677
VsAxTGphE229GrPs8cqshJmr48lx1ZD0N1W0L3jekjc=,Male,36,Adults (35-59),30,1,1014090,2,1,1,211,4,At Risk,6678
P1OiIKH2KGiFDOUzIm1AHXm1UcGR0LAPrJKDB5Lfnbc=,Female,22,Young Adults (18-34),30,1,948720,2,1,1,211,4,At Risk,6679
lI7vZ+aXY2IJm5BtRzbdtnUHQf+7l4F+JXOXkBA7+SI=,Male,28,Young Adults (18-34),5,2,2931480,1,1,3,113,5,Potential,6680
nmgn5I3AiFYr6x9YaxvkXJRQcL/ekKw6QT681BsDEZs=,Female,51,Adults (35-59),2,10,8796400,1,3,4,134,8,Loyal,6681
rSVHD88ddnr0ShAmFdkCHKUrVENGzfKQEOt3XdutLB4=,Female,22,Young Adults (18-34),30,1,573300,2,1,1,211,4,At Risk,6682
45K0n8wR5LT9oq2DEh5caYJnz2p3sikFRzsmdUN3vUk=,Male,20,Young Adults (18-34),30,2,1274000,2,1,2,212,5,Potential,6683
45K0n8wR5LT9oq2DEh5caYJnz2p3sikFRzsmdUN3vUk=,Female,19,Young Adults (18-34),30,2,1274000,2,1,2,212,5,Potential,6684
m8zrzEU3haqdA7FOMkbIgRywsryLuw0AWB0oVHdti04=,Male,21,Young Adults (18-34),30,9,6601900,2,3,4,234,9,Loyal,6685
WqRKlGKGQhnWVdi8WRq/5yrioGFRKw8dBE7ofv66NTA=,Male,26,Young Adults (18-34),30,1,764400,2,1,1,211,4,At Risk,6686
B2rBIHjlFI73Q2ofYcNoJJJu3iCg85uvnFHQXGZWZTY=,Male,27,Young Adults (18-34),29,5,3321600,2,3,3,233,8,Loyal,6687
B2rBIHjlFI73Q2ofYcNoJJJu3iCg85uvnFHQXGZWZTY=,Female,24,Young Adults (18-34),29,5,3321600,2,3,3,233,8,Loyal,6688
T2xZQQWFW26xnhEZjUqrqkuc1bkJz3p2MvmN2RSg/yg=,Female,19,Young Adults (18-34),30,1,1679130,2,1,2,212,5,Potential,6689
LWwfAHWyP3/qx6aalCxXCMhIP2bFjdEVf/Rf+V6V9E0=,Male,18,Young Adults (18-34),30,1,667120,2,1,1,211,4,At Risk,6690
5yzSpSE9OJS/jQVEVr0sM2TW+oCofVLF9ch+ffDF1Ac=,Female,70,Seniors (60+),30,5,3667600,2,3,3,233,8,Loyal,6691
lNRA2UrCFUIseGnE4/Wab2E8eVKFFBO3W7SLYvJ3ojw=,Female,50,Adults (35-59),30,5,2845320,2,3,3,233,8,Loyal,6692
lNRA2UrCFUIseGnE4/Wab2E8eVKFFBO3W7SLYvJ3ojw=,Female,37,Adults (35-59),30,5,2845320,2,3,3,233,8,Loyal,6693
lNRA2UrCFUIseGnE4/Wab2E8eVKFFBO3W7SLYvJ3ojw=,Female,1,Children (0-12),30,5,2845320,2,3,3,233,8,Loyal,6694
NoZ3X1SsOmo9KomiO04JkFpnte6MLV7bPDYqzglU0M8=,Male,31,Young Adults (18-34),30,3,2673510,2,2,3,223,7,Loyal,6695
NoZ3X1SsOmo9KomiO04JkFpnte6MLV7bPDYqzglU0M8=,Female,29,Young Adults (18-34),30,3,2673510,2,2,3,223,7,Loyal,6696
s6v8Gu+2kwn9aPo6f1th1aIlKoC9wX4I+O5IN+iZ3pE=,Male,21,Young Adults (18-34),30,1,1211880,2,1,2,212,5,Potential,6697
6zVcrz6HIz8RSPsZQBpY+taYUHNo7j834kD1C0ai51I=,Female,57,Adults (35-59),30,1,829710,2,1,1,211,4,At Risk,6698
Wjgps+Z0+BOEfbou03JQWPxkUCaIJ48EaZwEYr4eoiM=,Male,45,Adults (35-59),30,11,7498400,2,3,4,234,9,Loyal,6699
